xmin,ymin,xmax,ymax,confidence,class,name,time
196.0,395.0,899.0,1082.0,0.3658781051635742,0,person,1
355.0,450.0,1003.0,1084.0,0.3561355769634247,0,person,2
354.0,450.0,1003.0,1085.0,0.361457496881485,0,person,3
450.0,488.0,1093.0,1082.0,0.27212563157081604,0,person,4
591.0,528.0,1197.0,1087.0,0.285112589597702,0,person,5
902.0,743.0,1420.0,1091.0,0.28358733654022217,0,person,32
853.0,614.0,1475.0,1089.0,0.2841719686985016,0,person,36
708.0,560.0,1469.0,1091.0,0.2531132698059082,0,person,37
709.0,544.0,1456.0,1089.0,0.297791987657547,0,person,38
671.0,453.0,1484.0,1087.0,0.3528096079826355,0,person,39
669.0,453.0,1493.0,1087.0,0.3378327786922455,0,person,40
668.0,424.0,1489.0,1085.0,0.27839794754981995,0,person,41
802.0,482.0,1502.0,1088.0,0.2866325378417969,0,person,44
800.0,481.0,1503.0,1088.0,0.28455543518066406,0,person,45
787.0,462.0,1531.0,1089.0,0.28726327419281006,0,person,46
806.0,462.0,1535.0,1087.0,0.25873664021492004,0,person,48
732.0,418.0,1492.0,1092.0,0.2535821199417114,0,person,49
744.0,445.0,1455.0,1091.0,0.2532138526439667,0,person,51
438.0,80.0,1579.0,1100.0,0.27506572008132935,0,person,94
438.0,80.0,1579.0,1100.0,0.2631838619709015,0,person,95
426.0,70.0,1580.0,1100.0,0.2865174114704132,0,person,96
422.0,68.0,1580.0,1096.0,0.3031136095523834,0,person,97
423.0,83.0,1580.0,1098.0,0.2931393086910248,0,person,98
423.0,83.0,1580.0,1098.0,0.29300832748413086,0,person,99
424.0,88.0,1576.0,1096.0,0.2837545871734619,0,person,100
293.0,106.0,1576.0,1086.0,0.3288708031177521,0,person,104
294.0,112.0,1577.0,1086.0,0.3160538971424103,0,person,105
297.0,114.0,1573.0,1089.0,0.2917366921901703,0,person,106
192.0,79.0,1596.0,1092.0,0.32424694299697876,0,person,109
200.0,71.0,1596.0,1098.0,0.3971805274486542,0,person,110
201.0,70.0,1596.0,1098.0,0.4053385555744171,0,person,111
198.0,61.0,1596.0,1100.0,0.3463984727859497,0,person,112
195.0,76.0,1596.0,1100.0,0.29950225353240967,0,person,113
107.0,81.0,1596.0,1099.0,0.25518304109573364,0,person,118
116.0,81.0,1596.0,1098.0,0.29156196117401123,0,person,119
97.0,235.0,953.0,1091.0,0.25045284628868103,0,person,132
103.0,215.0,946.0,1092.0,0.31299611926078796,0,person,134
69.0,132.0,1037.0,1100.0,0.2983843684196472,0,person,139
68.0,131.0,1038.0,1100.0,0.32997098565101624,0,person,140
68.0,130.0,1042.0,1100.0,0.31017443537712097,0,person,141
36.0,85.0,1500.0,1100.0,0.2601455748081207,0,person,142
56.0,227.0,959.0,1091.0,0.3098073899745941,0,person,144
80.0,1.0,1592.0,1100.0,0.2867724299430847,0,person,146
79.0,0.0,1593.0,1100.0,0.2932945787906647,0,person,147
57.0,2.0,1590.0,1100.0,0.3373858332633972,0,person,148
57.0,3.0,1589.0,1100.0,0.3183358609676361,0,person,149
613.0,33.0,1579.0,1100.0,0.27715155482292175,0,person,211
624.0,49.0,1571.0,1100.0,0.2658611238002777,0,person,214
913.0,594.0,1420.0,1041.0,0.306733638048172,47,apple,305
516.0,329.0,1047.0,1093.0,0.31968462467193604,0,person,317
201.0,626.0,714.0,1090.0,0.271777868270874,0,person,377
2.0,835.0,372.0,1094.0,0.2646353542804718,0,person,421
2.0,837.0,370.0,1094.0,0.2618323266506195,0,person,422
2.0,841.0,375.0,1095.0,0.27039963006973267,0,person,423
2.0,834.0,378.0,1095.0,0.30561327934265137,0,person,424
2.0,814.0,381.0,1094.0,0.39543887972831726,0,person,425
3.0,810.0,395.0,1094.0,0.39611923694610596,0,person,426
