xmin,ymin,xmax,ymax,confidence,class,name,time
558.0,198.0,626.0,294.0,0.6223366260528564,17,horse,1
563.0,141.0,623.0,272.0,0.6817220449447632,0,person,1
373.0,85.0,442.0,314.0,0.8276745676994324,0,person,1
268.0,178.0,483.0,406.0,0.9095277786254883,17,horse,1
559.0,194.0,626.0,295.0,0.6211594939231873,17,horse,2
567.0,141.0,625.0,273.0,0.711662769317627,0,person,2
374.0,85.0,443.0,312.0,0.8348992466926575,0,person,2
269.0,178.0,483.0,397.0,0.9045875072479248,17,horse,2
559.0,192.0,626.0,297.0,0.619489312171936,17,horse,3
568.0,141.0,626.0,269.0,0.7018634676933289,0,person,3
376.0,85.0,444.0,306.0,0.8438184857368469,0,person,3
269.0,179.0,482.0,393.0,0.9070949554443359,17,horse,3
559.0,193.0,627.0,297.0,0.6308355927467346,17,horse,4
567.0,141.0,626.0,271.0,0.7057902812957764,0,person,4
375.0,86.0,444.0,307.0,0.8427557945251465,0,person,4
269.0,180.0,481.0,387.0,0.9060391187667847,17,horse,4
559.0,192.0,628.0,295.0,0.621497631072998,17,horse,5
567.0,141.0,626.0,268.0,0.7053753733634949,0,person,5
375.0,86.0,444.0,307.0,0.8347042798995972,0,person,5
269.0,180.0,481.0,386.0,0.9143478870391846,17,horse,5
560.0,192.0,628.0,294.0,0.6436618566513062,17,horse,6
567.0,142.0,626.0,270.0,0.7020679712295532,0,person,6
374.0,88.0,445.0,311.0,0.8341073393821716,0,person,6
270.0,182.0,481.0,387.0,0.9065683484077454,17,horse,6
560.0,192.0,628.0,293.0,0.6010560393333435,17,horse,7
561.0,143.0,624.0,267.0,0.6927757263183594,0,person,7
374.0,88.0,444.0,307.0,0.8269895911216736,0,person,7
270.0,183.0,480.0,390.0,0.9077895879745483,17,horse,7
559.0,194.0,625.0,290.0,0.5934434533119202,17,horse,8
561.0,143.0,622.0,266.0,0.7155221700668335,0,person,8
376.0,89.0,445.0,304.0,0.8330467939376831,0,person,8
269.0,185.0,480.0,392.0,0.9131459593772888,17,horse,8
559.0,194.0,624.0,290.0,0.6357457041740417,17,horse,9
561.0,144.0,621.0,265.0,0.7231753468513489,0,person,9
376.0,88.0,444.0,303.0,0.8322793245315552,0,person,9
268.0,185.0,480.0,392.0,0.9055672883987427,17,horse,9
559.0,193.0,623.0,290.0,0.69132399559021,17,horse,10
560.0,144.0,620.0,264.0,0.7211878895759583,0,person,10
375.0,89.0,443.0,304.0,0.8380170464515686,0,person,10
268.0,187.0,479.0,387.0,0.9146699905395508,17,horse,10
559.0,195.0,622.0,290.0,0.6926538348197937,17,horse,11
