xmin,ymin,xmax,ymax,confidence,class,name,time
162.0,290.0,300.0,418.0,0.38001418113708496,77,teddy bear,1
105.0,0.0,257.0,206.0,0.40906333923339844,58,potted plant,1
163.0,291.0,298.0,419.0,0.5353198051452637,16,dog,1
293.0,348.0,480.0,621.0,0.6550087928771973,60,dining table,1
0.0,75.0,148.0,213.0,0.8450667262077332,62,tv,1
109.0,0.0,258.0,207.0,0.4782685935497284,58,potted plant,2
294.0,347.0,480.0,620.0,0.6598696708679199,60,dining table,2
163.0,292.0,299.0,419.0,0.6617026925086975,16,dog,2
0.0,76.0,150.0,214.0,0.8458109498023987,62,tv,2
98.0,0.0,257.0,209.0,0.4430684745311737,58,potted plant,3
292.0,349.0,480.0,620.0,0.6532324552536011,60,dining table,3
161.0,291.0,298.0,420.0,0.7431349158287048,16,dog,3
0.0,76.0,145.0,214.0,0.8365405797958374,62,tv,3
109.0,0.0,255.0,209.0,0.5017741918563843,58,potted plant,4
291.0,349.0,480.0,620.0,0.6643489599227905,60,dining table,4
159.0,292.0,296.0,421.0,0.7017676830291748,16,dog,4
0.0,75.0,147.0,214.0,0.8278847932815552,62,tv,4
105.0,0.0,254.0,209.0,0.42385831475257874,58,potted plant,5
292.0,350.0,480.0,619.0,0.6502306461334229,60,dining table,5
159.0,292.0,296.0,420.0,0.6853134632110596,16,dog,5
0.0,74.0,149.0,214.0,0.8419462442398071,62,tv,5
118.0,0.0,255.0,207.0,0.4601373076438904,58,potted plant,6
292.0,349.0,480.0,620.0,0.6394508481025696,60,dining table,6
159.0,292.0,296.0,420.0,0.668519914150238,16,dog,6
0.0,74.0,147.0,214.0,0.8321803212165833,62,tv,6
157.0,291.0,278.0,413.0,0.2572349011898041,77,teddy bear,7
291.0,350.0,478.0,622.0,0.26104918122291565,56,chair,7
97.0,0.0,255.0,207.0,0.43974289298057556,58,potted plant,7
159.0,291.0,296.0,420.0,0.5989620685577393,16,dog,7
292.0,348.0,480.0,620.0,0.6219506859779358,60,dining table,7
0.0,75.0,140.0,213.0,0.7935057282447815,62,tv,7
117.0,0.0,255.0,205.0,0.3940989375114441,58,potted plant,8
292.0,348.0,480.0,619.0,0.6095409393310547,60,dining table,8
159.0,291.0,295.0,420.0,0.6597610712051392,16,dog,8
0.0,75.0,141.0,212.0,0.7819012999534607,62,tv,8
128.0,0.0,254.0,202.0,0.41662290692329407,58,potted plant,9
292.0,347.0,480.0,620.0,0.5967459082603455,60,dining table,9
160.0,290.0,296.0,420.0,0.6320700645446777,16,dog,9
0.0,73.0,144.0,212.0,0.772408127784729,62,tv,9
117.0,0.0,255.0,203.0,0.3728678226470947,58,potted plant,10
292.0,348.0,480.0,619.0,0.6100621819496155,60,dining table,10
160.0,291.0,298.0,420.0,0.6794540882110596,16,dog,10
0.0,74.0,143.0,212.0,0.7837080955505371,62,tv,10
128.0,0.0,255.0,199.0,0.41635534167289734,58,potted plant,11
292.0,348.0,480.0,619.0,0.5931687951087952,60,dining table,11
161.0,290.0,299.0,420.0,0.6410765051841736,16,dog,11
0.0,74.0,142.0,211.0,0.7931521534919739,62,tv,11
123.0,0.0,255.0,199.0,0.42813900113105774,58,potted plant,12
293.0,348.0,480.0,618.0,0.587871253490448,60,dining table,12
161.0,289.0,300.0,420.0,0.6646179556846619,16,dog,12
0.0,74.0,145.0,212.0,0.8020517826080322,62,tv,12
127.0,0.0,255.0,200.0,0.33705341815948486,58,potted plant,13
293.0,346.0,480.0,619.0,0.5812411308288574,60,dining table,13
161.0,289.0,298.0,419.0,0.5930677652359009,16,dog,13
0.0,75.0,135.0,209.0,0.7881371378898621,62,tv,13
128.0,0.0,255.0,200.0,0.3952586352825165,58,potted plant,14
293.0,345.0,479.0,620.0,0.609007716178894,60,dining table,14
161.0,288.0,299.0,419.0,0.7099883556365967,16,dog,14
0.0,75.0,132.0,209.0,0.7851333618164062,62,tv,14
294.0,339.0,478.0,629.0,0.25911569595336914,56,chair,15
130.0,0.0,254.0,198.0,0.39683759212493896,58,potted plant,15
294.0,345.0,480.0,619.0,0.6190322637557983,60,dining table,15
161.0,288.0,300.0,419.0,0.7118144631385803,16,dog,15
0.0,75.0,134.0,208.0,0.7947046160697937,62,tv,15
294.0,338.0,478.0,629.0,0.2670404613018036,56,chair,16
129.0,0.0,255.0,199.0,0.3878592550754547,58,potted plant,16
294.0,344.0,479.0,619.0,0.6238648891448975,60,dining table,16
161.0,287.0,301.0,419.0,0.74631267786026,16,dog,16
0.0,74.0,132.0,209.0,0.7890585660934448,62,tv,16
293.0,340.0,478.0,628.0,0.27495428919792175,56,chair,17
130.0,0.0,254.0,198.0,0.41900649666786194,58,potted plant,17
294.0,343.0,480.0,619.0,0.6448000073432922,60,dining table,17
0.0,73.0,134.0,209.0,0.7653619050979614,62,tv,17
161.0,287.0,302.0,419.0,0.7777227163314819,16,dog,17
129.0,0.0,254.0,197.0,0.4356445372104645,58,potted plant,18
294.0,344.0,480.0,618.0,0.6312831044197083,60,dining table,18
161.0,287.0,301.0,418.0,0.7697221636772156,16,dog,18
0.0,72.0,134.0,208.0,0.7748370170593262,62,tv,18
128.0,0.0,255.0,198.0,0.40893086791038513,58,potted plant,19
294.0,345.0,479.0,617.0,0.6346070170402527,60,dining table,19
0.0,71.0,135.0,209.0,0.7460702061653137,62,tv,19
161.0,287.0,299.0,418.0,0.7491526007652283,16,dog,19
127.0,0.0,255.0,196.0,0.40257638692855835,58,potted plant,20
294.0,344.0,479.0,617.0,0.6069186925888062,60,dining table,20
161.0,286.0,298.0,418.0,0.7320358157157898,16,dog,20
0.0,71.0,136.0,208.0,0.7531283497810364,62,tv,20
119.0,0.0,255.0,197.0,0.4096837043762207,58,potted plant,21
294.0,344.0,479.0,617.0,0.61800217628479,60,dining table,21
161.0,286.0,298.0,418.0,0.744788408279419,16,dog,21
0.0,72.0,135.0,209.0,0.7594236731529236,62,tv,21
328.0,361.0,366.0,394.0,0.28821566700935364,64,mouse,22
120.0,0.0,255.0,198.0,0.42265620827674866,58,potted plant,22
294.0,345.0,479.0,617.0,0.6200230121612549,60,dining table,22
0.0,71.0,134.0,209.0,0.7484272122383118,62,tv,22
161.0,286.0,299.0,418.0,0.7736627459526062,16,dog,22
126.0,0.0,255.0,195.0,0.45069950819015503,58,potted plant,23
295.0,336.0,478.0,620.0,0.5949860215187073,60,dining table,23
161.0,286.0,298.0,417.0,0.6731457114219666,16,dog,23
0.0,71.0,133.0,208.0,0.7337019443511963,62,tv,23
294.0,339.0,477.0,626.0,0.2554473876953125,56,chair,24
327.0,363.0,368.0,393.0,0.2793612480163574,64,mouse,24
110.0,0.0,254.0,196.0,0.4054141044616699,58,potted plant,24
294.0,344.0,479.0,615.0,0.5570192933082581,60,dining table,24
161.0,286.0,298.0,418.0,0.7514341473579407,16,dog,24
1.0,70.0,129.0,208.0,0.7673406600952148,62,tv,24
108.0,0.0,252.0,192.0,0.32858148217201233,58,potted plant,25
294.0,344.0,480.0,614.0,0.6692111492156982,60,dining table,25
162.0,286.0,298.0,418.0,0.7556565403938293,16,dog,25
0.0,72.0,133.0,208.0,0.7928884029388428,62,tv,25
108.0,0.0,253.0,193.0,0.3480921685695648,58,potted plant,26
293.0,343.0,480.0,612.0,0.6652657985687256,60,dining table,26
162.0,286.0,300.0,418.0,0.7819012403488159,16,dog,26
0.0,71.0,134.0,208.0,0.7907302379608154,62,tv,26
119.0,0.0,253.0,192.0,0.3956022560596466,58,potted plant,27
293.0,343.0,480.0,613.0,0.6487528681755066,60,dining table,27
162.0,287.0,301.0,418.0,0.8078557252883911,16,dog,27
2.0,72.0,129.0,208.0,0.819571316242218,62,tv,27
113.0,0.0,253.0,194.0,0.368478387594223,58,potted plant,28
