xmin,ymin,xmax,ymax,confidence,class,name,time
822.0,230.0,866.0,333.0,0.25706300139427185,0,person,40
826.0,219.0,872.0,328.0,0.2673715054988861,0,person,42
881.0,301.0,1151.0,642.0,0.33382755517959595,0,person,168
886.0,290.0,1154.0,842.0,0.7662413716316223,0,person,169
911.0,278.0,1152.0,846.0,0.7821622490882874,0,person,170
923.0,252.0,1153.0,843.0,0.8469246029853821,0,person,171
913.0,236.0,1152.0,844.0,0.8192709684371948,0,person,172
913.0,236.0,1152.0,844.0,0.8118143677711487,0,person,173
897.0,223.0,1153.0,833.0,0.6885789632797241,0,person,174
878.0,225.0,1153.0,820.0,0.6511324644088745,0,person,175
874.0,195.0,1153.0,810.0,0.5137311816215515,0,person,176
869.0,166.0,1154.0,799.0,0.3139957785606384,0,person,177
893.0,24.0,1153.0,830.0,0.3002963364124298,0,person,184
892.0,20.0,1153.0,831.0,0.34184595942497253,0,person,185
890.0,313.0,1154.0,834.0,0.7756934762001038,0,person,204
891.0,287.0,1154.0,827.0,0.29534539580345154,0,person,205
914.0,272.0,1153.0,837.0,0.5619405508041382,0,person,206
774.0,3.0,1154.0,840.0,0.3388500213623047,0,person,213
378.0,760.0,841.0,854.0,0.3604426681995392,66,keyboard,285
435.0,13.0,1140.0,830.0,0.27127739787101746,16,dog,332
440.0,304.0,1108.0,840.0,0.26124390959739685,15,cat,340
1.0,599.0,815.0,847.0,0.27765077352523804,63,laptop,340
0.0,600.0,818.0,847.0,0.27738916873931885,63,laptop,341
9.0,641.0,753.0,851.0,0.2796533405780792,63,laptop,345
667.0,161.0,1137.0,833.0,0.27936187386512756,15,cat,355
342.0,40.0,1142.0,810.0,0.2726529538631439,16,dog,356
342.0,31.0,1151.0,818.0,0.29821521043777466,16,dog,362
840.0,286.0,1153.0,840.0,0.2657700479030609,0,person,368
327.0,553.0,526.0,837.0,0.39642247557640076,11,stop sign,381
318.0,515.0,510.0,758.0,0.41097337007522583,11,stop sign,382
319.0,514.0,511.0,767.0,0.30337002873420715,11,stop sign,383
314.0,467.0,509.0,715.0,0.651752769947052,11,stop sign,384
36.0,403.0,334.0,837.0,0.27004438638687134,0,person,388
401.0,1.0,1148.0,843.0,0.268332302570343,0,person,389
88.0,438.0,282.0,720.0,0.3456436097621918,27,tie,389
88.0,435.0,282.0,723.0,0.3267064094543457,27,tie,390
11.0,14.0,1096.0,837.0,0.369444876909256,0,person,397
5.0,15.0,1100.0,835.0,0.360186904668808,0,person,398
0.0,13.0,1118.0,834.0,0.3139813542366028,0,person,399
170.0,0.0,1154.0,833.0,0.2836131453514099,0,person,404
185.0,7.0,1146.0,827.0,0.35720616579055786,0,person,405
